2021-10-18 07:57:39;55.91;143.82$;0.15
2021-10-18 11:30:23;55.25;142.13$;-1.7
2021-10-18 19:55:17;55.11;141.77$;-0.36
2021-10-18 20:52:44;55.09;141.71$;-0.05
2021-10-19 04:17:03;55.71;143.31$;1.59
2021-10-19 14:24:17;56.2;144.57$;1.26
2021-10-19 15:29:25;57.64;148.27$;3.7
2021-10-19 20:05:31;56.94;146.47$;-1.8
2021-10-20 08:54:49;57.01;146.65$;0.18
2021-10-20 12:48:01;57.18;147.09$;0.44
2021-10-21 08:51:46;60.92;156.71$;9.62
2021-10-21 15:46:29;62.43;160.6$;3.88
2021-10-21 19:09:48;60.04;154.45$;-6.15
2021-10-22 06:06:10;64.68;166.38$;11.94
2021-10-22 09:58:52;65.2;167.72$;1.34
2021-10-22 10:27:44;65.08;167.41$;-0.31
2021-10-22 18:43:35;67.17;172.79$;5.38
2021-10-22 22:18:06;65.4;168.24$;-4.55
2021-10-23 06:10:13;67.33;173.2$;4.96
2021-10-23 11:43:24;66.13;170.11$;-3.09
2021-10-23 12:27:16;66.29;170.53$;0.41
2021-10-23 18:54:00;66.24;170.4$;-0.13
2021-10-24 00:38:53;65.93;169.6$;-0.8
2021-10-24 09:33:22;65.92;169.57$;-0.03
2021-10-24 17:48:42;63.3;162.83$;-6.74
2021-10-25 13:30:31;66.34;170.65$;7.82
2021-10-25 21:18:19;67.11;172.64$;1.98
2021-10-26 06:31:12;70.78;182.08$;9.44
2021-10-26 15:35:19;70.18;180.53$;-1.54
2021-10-26 18:26:04;69.89;179.79$;-0.75
2021-10-26 22:08:53;71.17;183.08$;3.29
2021-10-27 05:56:38;68.48;176.16$;-6.92
2021-10-27 16:37:23;62.13;159.82$;-16.33
2021-10-28 06:57:07;61.98;159.44$;-0.39
2021-10-28 14:54:29;64.14;165$;5.56
2021-10-29 06:16:12;65.35;168.11$;3.11
2021-10-29 11:03:09;64.84;166.8$;-1.31
2021-10-29 15:51:16;64.37;165.59$;-1.21
2021-10-29 17:06:29;64.77;166.62$;1.03
2021-10-29 22:22:15;65.65;168.88$;2.26
2021-10-30 03:04:55;64.18;165.1$;-3.78
